locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
BW25113_0798	ybiA	0	827924	828406	-1	283	0.0919540229885057	483	40	"DUF1768 family protein"
BW25113_0799	dinG	0	828526	830676	1	655	0.0650826446280992	2151	126	"ATP-dependent DNA helicase"
BW25113_0800	ybiB	0	830704	831666	1	335	0.0853517877739331	963	74	"putative family 3 glycosyltransferase"
BW25113_0801	ybiC	0	831807	832892	1	515	0.0920245398773006	1086	90	"putative dehydrogenase"
BW25113_0802	ybiJ	0	833121	833381	-1	166	0.0978723404255319	261	23	"DUF1471 family putative periplasmic protein"
BW25113_0803	ybiI	0	833646	833912	-1	95	0.0746887966804979	267	18	"DksA-type zinc finger protein"
BW25113_0804	ybiX	0	833986	834663	-1	320	0.0981996726677578	678	60	"Fe(II)-dependent oxygenase superfamily protein"
BW25113_0805	fiu	0	834705	836987	-1	1003	0.0695863746958637	2283	143	"catecholate siderophore receptor Fiu"
BW25113_0806	mcbA	0	837252	837512	-1	66	0.0851063829787234	261	20	"colanic acid mucoidy stimulation protein"
BW25113_0807	rlmF	0	837788	838714	1	342	0.067065868263473	927	56	"23S rRNA m(6)A1618 methyltransferase, SAM-dependent"
BW25113_0808	ybiO	0	838711	840936	-1	941	0.0773453093812375	2226	155	"mechanosensitive channel protein, intermediate conductance"
BW25113_0809	glnQ	0	841197	841919	-1	238	0.0691244239631336	723	45	"glutamine transporter subunit"
BW25113_0810	glnP	0	841916	842575	-1	190	0.0740740740740741	660	44	"glutamine transporter subunit"
BW25113_0811	glnH	0	842714	843460	-1	238	0.0728083209509658	747	49	"glutamine transporter subunit"
BW25113_0812	dps	0	843864	844367	-1	567	0.136563876651982	504	62	"Fe-binding and storage protein; stress-inducible DNA-binding protetin"
BW25113_0813	rhtA	0	844666	845553	-1	680	0.10375	888	83	"threonine and homoserine efflux system"
BW25113_0814	ompX	0	845906	846421	1	291	0.0924731182795699	516	43	"outer membrane protein X"
BW25113_0815	ybiP	0	846470	848053	-1	1362	0.113604488078541	1584	162	"putative EptAB family phosphoethanolamine transferase, inner membrane protein"
BW25113_4705	mntS	0	848325	848453	-1	62	0.0854700854700855	129	10	"Mn(2)-response protein, MntR-repressed"
BW25113_0817	mntR	0	848639	849106	1	306	0.0971563981042654	468	41	"Mn(2+)-responsive manganese regulon transcriptional regulator"
BW25113_0818	ybiR	0	849103	850221	1	465	0.0873015873015873	1119	88	"putative transporter"
BW25113_0819	ldtB	0	850280	851200	-1	654	0.129071170084439	921	107	"L,D-transpeptidase linking Lpp to murein"
BW25113_0820	ybiT	0	851419	853011	1	537	0.0697350069735007	1593	100	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0821	ybiU	0	853252	854517	-1	797	0.117543859649123	1266	134	"DUF1479 family protein"
BW25113_0822	ybiV	0	854669	855484	-1	301	0.0693877551020408	816	51	"sugar phosphatase; preference for fructose-1-P, ribose-5-P and glucose-6-P"
BW25113_0823	ybiW	0	855630	858062	-1	1133	0.0817351598173516	2433	179	"putative pyruvate formate lyase"
BW25113_0824	ybiY	0	858068	858967	-1	429	0.091358024691358	900	74	"putative pyruvate formate lyase activating enzyme"
BW25113_0825	fsaA	0	859098	859760	1	321	0.0988274706867672	663	59	"fructose-6-phosphate aldolase 1"
BW25113_0826	moeB	0	859836	860585	-1	321	0.0977777777777778	750	66	"molybdopterin synthase sulfurylase"
BW25113_0827	moeA	0	860585	861820	-1	504	0.0772686433063792	1236	86	"molybdopterin molybdenumtransferase; molybdopterin biosynthesis protein"
BW25113_0828	iaaA	0	862024	862989	1	406	0.0793103448275862	966	69	"Isoaspartyl peptidase"
BW25113_0829	gsiA	0	862976	864847	1	765	0.0801186943620178	1872	135	"glutathione transporter ATP-binding protein, ABC superfamily"
BW25113_0830	gsiB	0	864867	866405	1	973	0.0995670995670996	1539	138	"glutathione periplasmic binding protein, ABC superfamily transporter"
BW25113_0831	gsiC	0	866423	867343	1	507	0.103739445114596	921	86	"glutathione transporter, permease component, ABC superfamily"
BW25113_0832	gsiD	0	867346	868257	1	752	0.107186358099878	912	88	"glutathione transporter, permease component, ABC superfamily"
BW25113_0833	yliE	0	868435	870783	1	1545	0.0780141843971631	2349	165	"putative membrane-anchored cyclic-di-GMP phosphodiesterase"
BW25113_0834	yliF	0	870791	872119	1	1458	0.140350877192982	1329	168	"putative membrane-anchored diguanylate cyclase"
BW25113_0835	rimO	0	872166	873491	-1	585	0.0770519262981574	1326	92	"ribosomal protein S12 methylthiotransferase; radical SAM superfamily"
BW25113_0836	bssR	0	873704	874087	1	160	0.0780346820809249	384	27	"repressor of biofilm formation by indole transport regulation"
BW25113_0837	yliI	0	874198	875313	1	319	0.054726368159204	1116	55	"soluble aldose sugar dehydrogenase"
BW25113_0838	gstB	0	875310	875936	-1	360	0.0707964601769911	627	40	"glutathione S-transferase"
BW25113_0839	dacC	0	876183	877385	1	652	0.108956602031394	1203	118	"D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 6a)"
BW25113_0840	deoR	0	877432	878190	-1	171	0.0555555555555556	759	38	"deoxyribose-5-phosphate-inducible deoxyribose operon transcriptional repressor; repressor of nupG and tsx"
BW25113_0841	ybjG	0	878248	878844	-1	214	0.0836431226765799	597	45	"undecaprenyl pyrophosphate phosphatase"
BW25113_0842	mdfA	0	879129	880361	1	704	0.101801801801802	1233	113	"multidrug efflux system protein"
BW25113_0843	ybjH	0	880402	880686	-1	165	0.140077821011673	285	36	"uncharacterized protein"
BW25113_0844	ybjI	0	880772	881587	-1	380	0.106122448979592	816	78	"5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis"
BW25113_0845	ybjJ	0	881587	882795	-1	408	0.0890725436179982	1209	97	"putative transporter"
BW25113_0846	rcdA	0	882879	883415	1	189	0.0888429752066116	537	43	"transcriptional regulator of csgD and ybiJI; autoregulator"
BW25113_4417	rybB	0	883432	883510	-1	23	0.0694444444444444	79	5	
BW25113_0847	ybjL	0	883590	885275	-1	975	0.106060606060606	1686	161	"putative transporter"
BW25113_0848	ybjM	0	885545	885922	1	321	0.131964809384164	378	45	"inner membrane protein"
BW25113_0849	grxA	0	885952	886209	-1	175	0.0772532188841202	258	18	"glutaredoxin 1, redox coenzyme for ribonucleotide reductase (RNR1a)"
BW25113_0850	ybjC	0	886369	886656	1	112	0.0961538461538462	288	25	"DUF1418 family protein"
BW25113_0851	nfsA	0	886640	887362	1	440	0.121351766513057	723	79	"nitroreductase A, NADPH-dependent, FMN-dependent"
BW25113_0852	rimK	0	887423	888325	1	343	0.0615006150061501	903	50	"ribosomal protein S6 modification protein"
BW25113_0853	ybjN	0	888413	888889	1	171	0.0930232558139535	477	40	"negative regulator of motility; multicopy suppressor of coaA(Ts)"
BW25113_0854	potF	0	889240	890352	1	359	0.0708582834331337	1113	71	"putrescine transporter subunit: periplasmic-binding component of ABC superfamily"
BW25113_0855	potG	0	890447	891580	1	540	0.0940254652301665	1134	96	"putrescine transporter subunit: ATP-binding component of ABC superfamily"
BW25113_0856	potH	0	891590	892543	1	337	0.0756693830034924	954	65	"putrescine transporter subunit: membrane component of ABC superfamily"
BW25113_0857	potI	0	892540	893385	1	232	0.0616797900262467	846	47	"putrescine transporter subunit: membrane component of ABC superfamily"
BW25113_0858	ybjO	0	893445	893933	1	174	0.090702947845805	489	40	"DUF2593 family inner membrane protein"
BW25113_0859	rlmC	0	893974	895101	1	854	0.127952755905512	1128	130	"23S rRNA m(5)U747 methyltransferase, SAM-dependent"
BW25113_0860	artJ	0	895300	896031	-1	417	0.0971168437025797	732	64	"arginine binding protein, periplasmic"
BW25113_0861	artM	0	896322	896990	-1	569	0.14759535655058	669	89	"arginine transporter subunit"
BW25113_0862	artQ	0	896990	897706	-1	307	0.0835913312693498	717	54	"arginine transporter subunit"
BW25113_0863	artI	0	897713	898444	-1	376	0.110773899848255	732	73	"arginine transporter subunit"
BW25113_0864	artP	0	898462	899190	-1	345	0.111111111111111	729	73	"arginine transporter subunit"
BW25113_0865	ybjP	0	899408	899923	-1	272	0.120430107526882	516	56	lipoprotein
BW25113_0866	ybjQ	0	900049	900372	1	42	0.0582191780821918	324	17	"UPF0145 family protein"
BW25113_0867	amiD	0	900369	901199	1	392	0.10427807486631	831	78	"1,6-anhydro-N-acetylmuramyl-L-alanine amidase, Zn-dependent; OM lipoprotein"
BW25113_0868	ybjS	0	901196	902209	-1	540	0.0832420591456736	1014	76	"putative NAD(P)H-dependent oxidoreductase with NAD(P)-binding Rossmann-fold domain"
BW25113_0869	ybjT	0	902308	903738	-1	584	0.0830745341614907	1431	107	"putative NAD-dependent oxidoreductase"
BW25113_0870	ltaE	0	903749	904750	-1	576	0.0875831485587583	1002	79	"L-allo-threonine aldolase, PLP-dependent"
BW25113_0871	poxB	0	904787	906505	-1	801	0.0988372093023256	1719	153	"pyruvate dehydrogenase (pyruvate oxidase), thiamine triphosphate-binding, FAD-binding"
BW25113_0872	hcr	0	906638	907606	-1	270	0.0710194730813287	969	62	"HCP oxidoreductase, NADH-dependent"
BW25113_0873	hcp	0	907618	909270	-1	760	0.0907258064516129	1653	135	"hybrid-cluster [4Fe-2S-2O] protein in anaerobic terminal reductases"
BW25113_0874	ybjE	0	909414	910313	-1	1058	0.14320987654321	900	116	"putative transporter"
BW25113_0875	aqpZ	0	910808	911503	-1	931	0.148325358851675	696	93	"aquaporin Z"
BW25113_0876	ybjD	0	911929	913587	1	752	0.103748326639893	1659	155	"putative OLD family ATP-dependent endonuclease; DUF2813 family protein"
BW25113_0877	ybjX	0	913584	914576	-1	844	0.10178970917226	993	91	"DUF535 family protein"
BW25113_0878	macA	0	914691	915806	1	290	0.0616915422885572	1116	62	"macrolide transporter subunit, membrane fusion protein (MFP) component"
BW25113_0879	macB	0	915803	917749	1	777	0.0895607529948659	1947	157	"fused macrolide transporter subunits of ABC superfamily: ATP-binding component/membrane component"
BW25113_0880	cspD	0	917822	918046	-1	97	0.0985221674876847	225	20	"inhibitor of DNA replication, cold shock protein homolog"
BW25113_0881	clpS	0	918369	918689	1	44	0.0207612456747405	321	6	"regulatory protein for ClpA substrate specificity"
BW25113_0882	clpA	0	918720	920996	1	1116	0.0970731707317073	2277	199	"ATPase and specificity subunit of ClpA-ClpP ATP-dependent serine protease, chaperone activity"
BW25113_0883	serW	0	921340	921427	-1	9	0.0125	88	1	
BW25113_0884	infA	0	921681	921899	-1	0	0	219	0	"translation initiation factor IF-1"
BW25113_0885	aat	0	922184	922888	-1	258	0.0850393700787402	705	54	"leucyl/phenylalanyl-tRNA-protein transferase"
BW25113_0886	cydC	0	922930	924651	-1	14	0.00645161290322581	1722	10	"fused glutathione, cysteine exporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0887	cydD	0	924652	926418	-1	15	0.00628535512256443	1767	10	"fused glutathione, cysteine exporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0888	trxB	0	926541	927506	-1	92	0.0344827586206897	966	30	"thioredoxin reductase, FAD/NAD(P)-binding"
BW25113_0889	lrp	0	928051	928545	1	153	0.0829596412556054	495	37	"leucine-responsive global transcriptional regulator"
BW25113_0890	ftsK	0	928680	932669	1	118	0.0189362294625453	3990	68	"DNA translocase at septal ring sorting daughter chromsomes"
BW25113_0891	lolA	0	932828	933439	1	0	0	612	0	"lipoprotein chaperone"
BW25113_0892	rarA	0	933450	934793	1	351	0.0537190082644628	1344	65	"DNA-dependent ATPase involved in processing recombination intermediates at replication forks"
BW25113_0893	serS	0	934884	936176	1	0	0	1293	0	"seryl-tRNA synthetase, also charges selenocysteinyl-tRNA with serine"
BW25113_0894	dmsA	0	936415	938859	1	561	0.0431621990004543	2445	95	"dimethyl sulfoxide reductase, anaerobic, subunit A"
BW25113_0895	dmsB	0	938870	939487	1	112	0.0484739676840215	618	27	"dimethyl sulfoxide reductase, anaerobic, subunit B"
BW25113_0896	dmsC	0	939489	940352	1	225	0.057840616966581	864	45	"dimethyl sulfoxide reductase, anaerobic, subunit C"
BW25113_0897	ycaC	0	940387	941013	-1	79	0.0407079646017699	627	23	"putative isochorismatase family hydrolase"
BW25113_0898	ycaD	0	941327	942475	1	304	0.0647342995169082	1149	67	"putative MFS-type transporter"
BW25113_0899	ycaM	0	942685	944115	1	716	0.131987577639752	1431	170	"putative transporter"
BW25113_0900	ycaN	0	944116	945024	-1	474	0.123321123321123	909	101	"LysR family putative transcriptional regulator"
BW25113_0901	ycaK	0	945124	945714	1	240	0.101503759398496	591	54	"putative NAD(P)H-dependent oxidoreductase"
BW25113_0902	pflA	0	945796	946536	-1	238	0.0584707646176912	741	39	"[formate-C-acetyltransferase 1]-activating enzyme; pyruvate formate-lyase 1-activating enzyme"
BW25113_0903	pflB	0	946728	949010	-1	897	0.0885644768856448	2283	182	"formate C-acetyltransferase 1, anaerobic; pyruvate formate-lyase 1"
BW25113_0904	focA	0	949065	949922	-1	867	0.125485122897801	858	97	"formate channel"
BW25113_0905	ycaO	0	950328	952088	-1	1099	0.117981072555205	1761	187	"ribosomal protein S12 methylthiotransferase accessory factor"
BW25113_0906	ycaP	0	952218	952910	1	410	0.102564102564103	693	64	"UPF0702 family putative inner membrane protein"
BW25113_0907	serC	0	953109	954197	1	0	0	1089	0	"3-phosphoserine/phosphohydroxythreonine aminotransferase"
BW25113_0908	aroA	0	954268	955551	1	338	0.0891003460207613	1284	103	"5-enolpyruvylshikimate-3-phosphate synthetase"
BW25113_0909	ycaL	0	955720	956484	1	498	0.0986937590711176	765	68	"putative peptidase-related chaperone"
BW25113_0910	cmk	0	956657	957340	1	1	0.00162337662337662	684	1	"cytidylate kinase"
BW25113_0911	rpsA	0	957451	959124	1	5	0.0026542800265428	1674	4	"30S ribosomal subunit protein S1"
BW25113_0912	ihfB	0	959284	959568	1	379	0.1284046692607	285	33	"integration host factor (IHF), DNA-binding protein, beta subunit"
BW25113_0913	ycaI	0	959776	962040	1	1041	0.0882785679254537	2265	180	"ComEC family inner membrane protein"
BW25113_0914	msbA	0	962077	963825	1	0	0	1749	0	"fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component"
BW25113_0915	lpxK	0	963822	964808	1	5	0.00112485939257593	987	1	"lipid A 4'kinase"
BW25113_0916	ycaQ	0	964845	966077	1	377	0.063963963963964	1233	71	"DUF1006 family protein with C-terminal wHTH domain"
BW25113_0917	ycaR	0	966129	966311	1	4	0.0121212121212121	183	2	"peroxide and acid resistance protein, UPF0434 family"
BW25113_0918	kdsB	0	966308	967054	1	0	0	747	0	"3-deoxy-manno-octulosonate cytidylyltransferase"
BW25113_0919	ycbJ	0	967208	968101	1	352	0.0695652173913043	894	56	"protein kinase-like domain protein"
BW25113_0920	ycbC	0	968078	968857	-1	190	0.0683760683760684	780	48	"DUF218 superfamily protein"
BW25113_0921	smtA	0	968993	969778	1	202	0.0607344632768362	786	43	"putative S-adenosyl-L-methionine-dependent methyltransferase"
BW25113_0922	mukF	0	969775	971097	1	0	0	1323	0	"chromosome condensin MukBEF, kleisin-like subunit, binds calcium"
BW25113_0923	mukE	0	971078	971782	1	19	0.0015748031496063	705	1	"chromosome condensin MukBEF, MukE localization factor"
BW25113_0924	mukB	0	971782	976242	1	0	0	4461	0	"chromosome condensin MukBEF, ATPase and DNA-binding subunit"
BW25113_0925	ldtD	0	976503	978350	1	781	0.0817307692307692	1848	136	"murein L,D-transpeptidase"
BW25113_0926	ycbK	0	978531	979079	1	196	0.0787878787878788	549	39	"M15A protease-related family periplasmic protein"
BW25113_0927	ycbL	0	979106	979753	1	333	0.0907534246575342	648	53	"putative metal-binding enzyme"
BW25113_0928	aspC	0	979975	981165	-1	200	0.0541044776119403	1191	58	"aspartate aminotransferase, PLP-dependent"
BW25113_0929	ompF	0	981350	982438	-1	486	0.09072375127421	1089	89	"outer membrane porin 1a (Ia;b;F)"
BW25113_0930	asnS	0	983041	984441	-1	0	0	1401	0	"asparaginyl tRNA synthetase"
BW25113_0931	pncB	0	984610	985812	-1	503	0.0821791320406279	1203	89	"nicotinate phosphoribosyltransferase"
BW25113_0932	pepN	0	986078	988690	1	1092	0.0739795918367347	2613	174	"aminopeptidase N"
BW25113_0933	ssuB	0	988733	989500	-1	192	0.065028901734104	768	45	"alkanesulfonate transporter subunit"
BW25113_0934	ssuC	0	989497	990288	-1	273	0.0546984572230014	792	39	"putative alkanesulfonate transporter subunit"
BW25113_0935	ssuD	0	990299	991444	-1	293	0.0484496124031008	1146	50	"alkanesulfonate monooxygenase, FMNH(2)-dependent"
BW25113_0936	ssuA	0	991441	992400	-1	303	0.0694444444444444	960	60	"aliphatic sulfonate binding protein, SsuABC ABC transporter"
BW25113_0937	ssuE	0	992393	992968	-1	153	0.0789980732177264	576	41	"NAD(P)H-dependent FMN reductase"
BW25113_0938	elfA	0	993324	993863	1	278	0.0781893004115226	540	38	"laminin-binding fimbrin subunit"
BW25113_0939	elfD	0	993946	994647	1	606	0.137658227848101	702	87	"putative periplasmic pilin chaperone"
BW25113_0940	elfC	0	994672	997272	1	2448	0.153780435711235	2601	360	"putative outer membrane fimbrial subunit export usher protein"
BW25113_0941	elfG	0	997263	998333	1	869	0.12448132780083	1071	120	"putative fimbrial-like adhesin protein"
BW25113_0942	ycbU	0	998345	998887	1	235	0.0715746421267894	543	35	"putative fimbriae protein"
BW25113_0943	ycbV	0	998895	999410	1	164	0.0731182795698925	516	34	"putative fimbrial-like adhesin protein"
BW25113_0944	ycbF	0	999403	1000113	1	203	0.0609375	711	39	"putative periplasmic pilin chaperone"
BW25113_0945	pyrD	0	1000224	1001234	1	500	0.102197802197802	1011	93	"dihydro-orotate oxidase, FMN-linked"
BW25113_0946	zapC	0	1001408	1001950	1	261	0.102249488752556	543	50	"FtsZ stabilizer"
BW25113_0947	ycbX	0	1001947	1003056	-1	601	0.0870870870870871	1110	87	"6-N-hydroxylaminopurine detoxification oxidoreductase"
BW25113_0948	rlmL	0	1003300	1005408	1	874	0.0763559768299105	2109	145	"fused 23S rRNA m(2)G2445 and m(7)G2069 methyltransferase, SAM-dependent"
BW25113_0949	uup	0	1005420	1007327	1	310	0.0506402793946449	1908	87	"putative transporter subunit of ABC superfamily: ATP-binding component"
BW25113_0950	pqiA	0	1007457	1008710	1	382	0.0664304694419841	1254	75	"paraquat-inducible, SoxRS-regulated inner membrane protein"
BW25113_0951	pqiB	0	1008715	1010355	1	391	0.0609343263371699	1641	90	"paraquat-inducible, SoxRS-regulated MCE domain protein"
BW25113_0952	pqiC	0	1010352	1010915	1	314	0.0885826771653543	564	45	"DUF330 family putative lipoprotein"
BW25113_0953	rmf	0	1011171	1011338	1	16	0.0328947368421053	168	5	"ribosome modulation factor"
BW25113_0954	fabA	0	1011408	1011926	-1	0	0	519	0	"beta-hydroxydecanoyl thioester dehydrase"
BW25113_0955	ycbZ	0	1011995	1013755	-1	436	0.049211356466877	1761	78	"putative peptidase"
BW25113_0956	matP	0	1013941	1014393	1	78	0.0416666666666667	453	17	"Ter macrodomain organizer matS-binding protein"
BW25113_0957	ompA	0	1014469	1015509	-1	245	0.0522945570971185	1041	49	"outer membrane protein A (3a;II*;G;d)"
BW25113_0958	sulA	0	1015866	1016375	-1	257	0.093681917211329	510	43	"SOS cell division inhibitor"
BW25113_0959	sxy	0	1016594	1017223	1	368	0.0864197530864197	630	49	"CRP-S-dependent promoter expression factor"
BW25113_0960	yccS	0	1017186	1019339	-1	869	0.0938628158844765	2154	182	"putative transporter, FUSC superfamily inner membrane protein, tandem domains"
